Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,
4.211727078020590,0.24470212471331900,6.23729949638506,0.2458,4.377,5541.484000000000,
4.211689409243480,0.24446696286774700,6.244471093176160,0.2458,4.377,5548.187000000010,
4.21184788827878,0.24414348113603500,6.252289694749580,0.2458,4.377,5554.875,
4.211992777214310,0.24458591914914900,6.265274949238780,0.2458,4.377,5561.577999999990,
4.211850673068820,0.24496632055264700,6.2674066963440200,0.2452,4.377,5568.296000000000,
4.212195179318000,0.24371773872407000,6.272184092522600,0.2452,4.377,5575.0,
4.212120486567360,0.2424861619194150,6.27792071633192,0.2447,4.377,5581.687000000010,
4.212230148695640,0.2449960903365640,6.293558133628440,0.2447,4.377,5588.390000000000,
4.212400137359590,0.24402306226272900,6.300143430265390,0.2447,4.377,5595.0929999999900,
4.212382514137170,0.24374277543139900,6.303974208227730,0.2447,4.377,5601.796000000000,
4.2125126951971800,0.24180269566771700,6.3168849176330300,0.2442,4.377,5608.5,
4.212780838373520,0.2431700377008660,6.309118225163350,0.2436,4.377,5615.202999999990,
4.210268224375680,0.22618228300102100,6.32576341737671,0.2273,4.364,5621.906000000000,
4.210048955864760,0.22736837212031400,6.3272414020642200,0.2273,4.364,5628.656000000000,
4.210030285518000,0.22670841686588000,6.3327072231235000,0.2278,4.364,5635.3429999999900,
4.209952357908850,0.22658282207005300,6.341282365126260,0.2278,4.364,5642.046000000000,
4.209978500873840,0.22590058280147100,6.3509433645693000,0.2278,4.364,5648.75,
4.209997160431900,0.22649575123441000,6.36032895913944,0.2278,4.364,5655.452999999990,
4.209978308576060,0.22573724805655000,6.358355053961820,0.2278,4.364,5662.140000000000,
4.209934262613340,0.2255617499779790,6.378489209636140,0.2278,4.364,5668.8429999999900,
4.210085537584170,0.22609059305862100,6.3748349251740800,0.2273,4.364,5675.546000000000,
4.210069344717000,0.22651822578299400,6.399775608832410,0.2273,4.364,5682.25,
4.2101467819585300,0.2274977974441880,6.392434614549080,0.2278,4.364,5688.937000000010,
4.210198511740210,0.2254027044730710,6.406972485555660,0.2273,4.364,5695.656000000000,
4.210209420681240,0.22717003757024000,6.4097029213180000,0.2273,4.364,5702.359000000000,
4.210343721762600,0.2265212881127720,6.423470939098980,0.2273,4.364,5709.062000000010,
4.210315700027350,0.22646051196359000,6.431576267740520,0.2273,4.364,5715.765000000000,
4.210418008146730,0.22837976535348400,6.45622918280087,0.2273,4.364,5722.452999999990,
4.210614823801090,0.22605745577939800,6.450485461802640,0.2273,4.364,5729.171000000000,
4.210539787932990,0.22370720613760800,6.462304712651990,0.2267,4.364,5735.875,
4.21051386810517,0.22739686034589500,6.464135935379800,0.2267,4.364,5742.577999999990,
4.210692022384430,0.22684142869671500,6.436381938170030,0.2267,4.364,5749.265000000000,
4.21075543650776,0.2261533318755090,6.345458726291580,0.2267,4.364,5755.984000000000,
4.210777878596230,0.22368888241682200,6.231923911901480,0.2267,4.364,5762.687000000010,
4.2110184139684300,0.22733806022610400,6.086556283222370,0.2262,4.364,5769.390000000000,
4.210935697577070,0.22439519658338200,5.960978266067680,0.2262,4.364,5776.0929999999900,
4.211157767759980,0.22638243301181500,5.924424990866200,0.2262,4.364,5782.827999999990,
4.211314212615970,0.225799626567114,5.822586677243780,0.2256,4.364,5789.531000000000,
4.2113927856105900,0.22566707349678600,5.749789634967810,0.2256,4.364,5796.437000000010,
4.211560955054040,0.22487383489302700,5.6552987339924500,0.2251,4.364,5803.187000000010,
4.2117751449679800,0.22485807588371700,5.583210641058830,0.2251,4.364,5809.984000000000,
4.211891868660390,0.222667754469352,5.529042400634710,0.2251,4.364,5816.734000000000,
4.212086440067180,0.22245704013767900,5.425133739791530,0.2245,4.364,5823.437000000010,
4.2121462120853800,0.22510113781508600,5.351550342603370,0.2245,4.364,5830.140000000000,
4.212386971473760,0.22382430279262600,5.300153864408100,0.224,4.364,5836.859000000000,
4.212375787183450,0.22152823615348500,5.211896552343430,0.2234,4.364,5843.562000000010,
4.212645318789880,0.22156142925420300,5.146355591957200,0.2234,4.364,5851.0929999999900,
4.210175284086650,0.20586709619009500,5.084604153152760,0.2065,4.352,5857.859000000000,
4.210155737374380,0.20668298953918700,5.024831562308070,0.2071,4.352,5864.640000000000,
4.210280086584160,0.20766301070999700,4.9644098659876800,0.2065,4.352,5871.3429999999900,
4.210338944783740,0.20452894088782500,4.897811645710560,0.2065,4.352,5878.062000000010,
4.210457213699570,0.2044542073996860,4.848532010769820,0.2065,4.352,5884.765000000000,
4.210437061283700,0.20525429714442600,4.7965912735058000,0.2065,4.352,5891.4679999999900,
4.210697343948300,0.2051330425139710,4.773332641431080,0.206,4.352,5898.171000000000,
4.210793164681110,0.20396946336823900,4.739194064792100,0.206,4.352,5904.859000000000,
4.210863998115290,0.20596962625021100,4.674207925768330,0.2054,4.352,5911.577999999990,
4.210925997002200,0.20142117770381700,4.604081171638390,0.206,4.352,5918.327999999990,
4.211197788776610,0.2042118885673000,4.539974634549010,0.2054,4.352,5925.031000000000,
4.211272088021570,0.20445116801630800,4.456592710843410,0.2049,4.352,5931.734000000000,
4.211598311252140,0.20488571901775800,4.427394044698450,0.2049,4.352,5938.452999999990,
4.21157614636412,0.2030233717841040,4.4496683110723000,0.2044,4.352,5945.140000000000,
4.211780804798830,0.20239084540837900,4.539168627216550,0.2044,4.352,5952.187000000010,
4.21184287556907,0.20212701374347700,4.595442308386570,0.2038,4.352,5958.875,
4.211917599001000,0.2020655691093120,4.646765780724400,0.2038,4.352,5965.577999999990,
4.2122534574972100,0.20290915705359500,4.674539655442430,0.2038,4.352,5972.281000000000,
4.212148302784670,0.20292169695910000,4.7327485366242000,0.2038,4.352,5979.812000000010,
4.212515244629500,0.2019773148838830,4.770474192016390,0.2033,4.352,5986.562000000010,
4.212514172611660,0.2025944785632020,4.782708035812620,0.2033,4.352,5993.359000000000,
4.212634905454240,0.20156579571985100,4.813968875775460,0.2033,4.352,6000.077999999990,
4.212722131107840,0.20161167953467200,4.832421136938630,0.2027,4.352,6006.781000000000,
4.212868973185350,0.2007159610784810,4.849037618958590,0.2022,4.352,6013.4679999999900,
4.212874067551800,0.2021415455244350,4.882173985237990,0.2022,4.352,6020.187000000010,
4.213053848455660,0.20034985533624100,4.891488918620260,0.2022,4.352,6026.875,
4.213116627494790,0.2010709428709990,4.898756069315020,0.2022,4.352,6033.562000000010,
4.2133154056571200,0.20254827437696400,4.929953446911950,0.2016,4.352,6040.281000000000,
4.213277107164890,0.19839145764243900,4.930303533613250,0.2016,4.352,6046.984000000000,
4.213182439814360,0.19781116267023000,4.92776944535544,0.2016,4.352,6053.671000000000,
4.2135765075938500,0.19928270929881000,4.938073287031520,0.2011,4.352,6060.375,
4.211041575171950,0.18221023631578400,4.958763985448430,0.1842,4.339,6067.062000000010,
4.210793295722440,0.184867459024101,4.970735510388480,0.1847,4.339,6073.765000000000,
4.2109301347474500,0.1842137994956110,4.974464785921070,0.1853,4.339,6080.4679999999900,
4.21081519550012,0.18653628578867800,4.970076616910250,0.1853,4.339,6087.171000000000,
4.21082930915737,0.18354305814562200,4.987245456670860,0.1853,4.339,6093.906000000000,
4.210786760591790,0.18490862961967300,4.992115451052160,0.1853,4.339,6100.5929999999900,
4.210857331059940,0.18337277085972800,5.02278450386608,0.1847,4.339,6107.296000000000,
4.210833626250200,0.18541640346327100,5.01984413583733,0.1853,4.339,6113.984000000000,
4.21101730928067,0.18331416217266400,5.024028202255200,0.1847,4.339,6120.671000000000,
4.21111263432028,0.18361634026065700,5.042156371124720,0.1847,4.339,6127.390000000000,
4.210786828717580,0.18344081253842200,5.052980567453800,0.1847,4.339,6134.0929999999900,
4.211022355940060,0.1855156104015280,5.055499181835160,0.1847,4.339,6140.781000000000,
4.211113908821220,0.18339636330464500,5.055170277966840,0.1847,4.339,6147.484000000000,
4.211137337018730,0.18343527383586900,5.066563857692320,0.1847,4.339,6154.171000000000,
4.211182797747150,0.18295957466386000,5.077732872507900,0.1847,4.339,6160.890000000000,
4.211128077889560,0.18221143143780500,5.09756236314777,0.1847,4.339,6167.5929999999900,
4.211309512027550,0.18224212433211400,5.110905876834190,0.1842,4.339,6174.281000000000,
4.211392117156360,0.183336868955637,5.1114490699943200,0.1842,4.339,6180.984000000000,
4.211492922611740,0.18435855288708900,5.111289829989640,0.1842,4.339,6187.671000000000,
4.211503660962680,0.18343675295690300,5.108274708652670,0.1842,4.339,6194.390000000000,
4.2115028930538,0.1833549470260030,5.13518610552679,0.1842,4.339,6201.0929999999900,
4.211488882861400,0.1837703060390310,5.13912957639268,0.1842,4.339,6207.781000000000,
4.211801785403080,0.18417117813664800,5.13208516023389,0.1842,4.339,6214.484000000000,
4.2117478279646300,0.18415257646576900,5.134648315785060,0.1836,4.339,6221.202999999990,
4.212025890542400,0.18327066754534700,5.134824059139530,0.1836,4.339,6227.890000000000,
4.2118137561208400,0.1825339924663340,5.158312173193540,0.1836,4.339,6234.609000000000,
4.2120618457988800,0.18293451640178800,5.183353978067590,0.1836,4.339,6241.312000000010,
4.212084827454650,0.1815454553741940,5.181573304683420,0.1831,4.339,6248.0,
4.211979890206710,0.18260268739484400,5.190196165822050,0.1836,4.339,6254.859000000000,
4.2121355374706000,0.18240385626797500,5.181596891726750,0.1831,4.339,6261.625,
4.2121464689424200,0.1822314050738,5.200226107562360,0.1831,4.339,6268.375,
4.212173782396020,0.18194677672360800,5.226379619364990,0.1831,4.339,6275.140000000000,
4.212340107448450,0.18332194602443100,5.244198473384080,0.1831,4.339,6281.875,
4.212395423276770,0.1826732495281420,5.2427081335443000,0.1831,4.339,6288.577999999990,
4.212367384351550,0.1820382629467390,5.243933608079230,0.1831,4.339,6295.281000000000,
4.2126050124593500,0.1830794209841770,5.257332740363590,0.1826,4.339,6301.9679999999900,
4.21246132815172,0.18106172821863800,5.265759334020310,0.1826,4.339,6308.687000000010,
4.212584561234890,0.18105687609624700,5.274778198960720,0.1826,4.339,6315.375,
4.212617987426810,0.184508850818941,5.290837803828290,0.182,4.339,6322.0929999999900,
4.212624971375120,0.18364763734656400,5.322481625678840,0.182,4.339,6328.781000000000,
4.212765334498760,0.1803168265818260,5.313800913929550,0.182,4.339,6335.4679999999900,
4.212911192508770,0.18202710415890200,5.3161965641350900,0.182,4.339,6342.171000000000,
4.212910588930720,0.18052166115876000,5.326744624917170,0.182,4.339,6348.890000000000,
4.212974192531960,0.1811379594689100,5.341243739532760,0.182,4.339,6355.609000000000,
4.213150116439660,0.1795889237880420,5.372394992501140,0.1815,4.339,6362.390000000000,
4.213161694120520,0.18062969384921800,5.374668630032590,0.1815,4.339,6369.109000000000,
4.21324714688847,0.18096659979138400,5.381443951503250,0.1815,4.339,6375.812000000010,
4.213290336848610,0.17984039033118400,5.390232751175790,0.1815,4.339,6382.515000000000,
4.213359790708310,0.1804329578968960,5.404467709979110,0.1815,4.339,6389.202999999990,
4.213457613183100,0.17987873675313500,5.417280813077030,0.1809,4.339,6395.890000000000,
4.213439665450770,0.18152150156627200,5.426910382797060,0.1809,4.339,6402.5929999999900,
4.213412232272110,0.18113250247112100,5.41578105490139,0.1809,4.339,6409.281000000000,
4.213719077307850,0.1800542611077490,5.450062934522390,0.1809,4.339,6415.984000000000,
4.210757214167990,0.16075314116338700,5.463601886597610,0.1629,4.326,6422.671000000000,
4.210853591525890,0.16450999410200700,5.465599384736460,0.1635,4.326,6429.375,
4.210774198652410,0.1640192806453050,5.473056485449130,0.164,4.326,6436.077999999990,
4.210551759756200,0.1625137033681200,5.481955820608850,0.164,4.326,6442.765000000000,
4.210597595208650,0.16394727915871000,5.499062859015770,0.164,4.326,6449.484000000000,
4.210635485510010,0.16559825362127900,5.500867279324070,0.164,4.326,6456.171000000000,
4.210571645078750,0.16465676192368500,5.510763961465150,0.164,4.326,6462.859000000000,
4.210449406787950,0.1630833213296130,5.526183438062400,0.164,4.326,6469.562000000010,
4.210453447257940,0.1641123595178730,5.539784162620050,0.164,4.326,6476.25,
4.210360442114580,0.16252525079233400,5.54690953580574,0.164,4.326,6482.9679999999900,
4.210616344882060,0.1646198627583810,5.550032391343210,0.164,4.326,6489.656000000000,
4.2106701798985000,0.1637595006599150,5.561928606410090,0.164,4.326,6496.359000000000,
4.210653745722000,0.16370991120987300,5.58596826517576,0.164,4.326,6503.062000000010,
4.210604430569380,0.16256177062298400,5.6022977261933000,0.164,4.326,6509.765000000000,
4.2106867408753300,0.1631016162101420,5.597646292186810,0.1635,4.326,6516.4679999999900,
4.210699026783010,0.16263776935779800,5.600068472619390,0.1635,4.326,6523.156000000000,
4.21063045146822,0.16359604000369800,5.6234426174125700,0.1635,4.326,6529.859000000000,
4.210736626664530,0.16295297747444600,5.626592851017090,0.1635,4.326,6536.577999999990,
4.210851334709760,0.16326664915354800,5.644871442958900,0.164,4.326,6543.281000000000,
4.21099042049678,0.163963210405904,5.668237043573840,0.1635,4.326,6549.984000000000,
4.210765453604030,0.16189673153132900,5.667605404666750,0.1635,4.326,6556.687000000010,
4.210816562934730,0.16312700478351000,5.663706348952260,0.1635,4.326,6563.390000000000,
4.211048537473050,0.1634312412233080,5.677136038916880,0.1635,4.326,6570.077999999990,
4.210964557744630,0.1625390562181040,5.68648525860508,0.1635,4.326,6576.796000000000,
4.211026365215430,0.16200185843964800,5.706034671994880,0.1635,4.326,6583.5,
4.2109416820817300,0.16222828546603900,5.72397581094635,0.1635,4.326,6590.2179999999900,
4.211101837351320,0.16268981428326700,5.722454242912530,0.1635,4.326,6596.906000000000,
4.211228932913090,0.16223826165424500,5.723897901624040,0.1635,4.326,6603.702999999990,
4.211083672262770,0.16293369727695200,5.7491661569435700,0.1629,4.326,6610.4679999999900,
4.211153046360360,0.16205075127883800,5.750713010958260,0.1629,4.326,6617.234000000000,
4.211253279319300,0.16300290372731100,5.756575480848310,0.1629,4.326,6623.952999999990,
4.211220408639040,0.162250215103257,5.753344002000320,0.1629,4.326,6630.656000000000,
4.211359259310570,0.16350796653091000,5.7747883271682300,0.1629,4.326,6637.375,
4.211334027633160,0.1621922625281430,5.792304080386580,0.1629,4.326,6644.062000000010,
4.211444124120450,0.1606484492121180,5.798209168698370,0.1624,4.326,6650.765000000000,
4.211443380820330,0.1620553419660420,5.793272426293450,0.1624,4.326,6657.452999999990,
4.211462533220390,0.16164254334377600,5.794296685381780,0.1624,4.326,6664.140000000000,
4.2116395758801,0.16201465391458900,5.806915360675250,0.1624,4.326,6670.8429999999900,
4.211631688737900,0.16222098244319600,5.814337016694960,0.1624,4.326,6677.546000000000,
4.211543345974650,0.16181944912140600,5.821069674584220,0.1618,4.326,6684.25,
4.211777855651100,0.1629602948609880,5.834874793205100,0.1624,4.326,6690.952999999990,
4.2116906891363600,0.1626124356713830,5.8404418124284700,0.1618,4.326,6697.8429999999900,
4.211965859584320,0.1619960003708920,5.840811812504220,0.1618,4.326,6704.671000000000,
4.211888448984350,0.16232281000560800,5.8619105026101600,0.1618,4.326,6711.406000000000,
4.211929806616070,0.16162597833590400,5.866264249092260,0.1618,4.326,6718.156000000000,
4.211801428230400,0.1606679136497480,5.874460662775160,0.1618,4.326,6724.9679999999900,
4.212051110104420,0.161183420626784,5.88730490559789,0.1618,4.326,6731.781000000000,
4.212304376423700,0.1621111956657160,5.892732342264430,0.1613,4.326,6738.546000000000,
4.212063651144240,0.16114616133727100,5.891611669325970,0.1613,4.326,6745.296000000000,
4.212194627621280,0.16081776180242200,5.908445117040470,0.1613,4.326,6752.109000000000,
4.212227834768750,0.16087972219805100,5.917191940692310,0.1613,4.326,6758.906000000000,
4.212275807131660,0.1598426499270940,5.930778964069490,0.1613,4.326,6765.656000000000,
4.212300809061010,0.16010397085491600,5.940330471420340,0.1608,4.326,6772.390000000000,
4.212369189343660,0.16063038335199400,5.942289640735030,0.1608,4.326,6779.125,
4.212488241039270,0.16064108611391000,5.953512879604240,0.1608,4.326,6785.937000000010,
4.212599169644260,0.1620081459044770,5.974145862933220,0.1608,4.326,6792.734000000000,
4.212627439664010,0.1593900440611080,5.975447291199010,0.1608,4.326,6799.609000000000,
4.21277156903718,0.16037783626612300,5.980101257826120,0.1602,4.326,6806.375,
4.212784401538790,0.1599600183394590,5.991944594605970,0.1608,4.326,6813.202999999990,
4.212636029339190,0.1590433756429110,6.001523199096610,0.1602,4.326,6819.937000000010,
4.212744636621110,0.159028512694242,6.009696287204290,0.1602,4.326,6826.671000000000,
4.2129178418543,0.15968585139005600,6.0144009758928900,0.1597,4.326,6833.452999999990,
4.21284634061608,0.15946554242034900,6.024637399736070,0.1597,4.326,6840.25,
4.213135428464470,0.159461271090675,6.0375975466512600,0.1597,4.326,6846.984000000000,
4.213142524900510,0.16021466032102000,6.046528219843530,0.1597,4.326,6853.7179999999900,
4.213003428866450,0.16004973872652200,6.039702901706040,0.1597,4.326,6860.515000000000,
4.213246597030300,0.15951799355004700,6.060348354617710,0.1597,4.326,6867.312000000010,
4.213323314896480,0.1585115509147150,6.076021625590550,0.1597,4.326,6874.031000000000,
4.213181331197860,0.15780577132775800,6.078787942117600,0.1597,4.326,6880.75,
4.213340260023350,0.15839332845415200,6.0892922594187400,0.1591,4.326,6887.4679999999900,
4.213335865697400,0.15809047117649300,6.097849053489060,0.1591,4.326,6894.265000000000,
4.213467013932240,0.1588321420557420,6.101144366892820,0.1591,4.326,6901.046000000000,
4.213464358812980,0.15874660090107300,6.11693425874153,0.1591,4.326,6907.781000000000,
4.213600169163680,0.15786005315525000,6.121820060456780,0.1586,4.326,6914.5,
4.210967332408410,0.14348446965295600,6.129962494671680,0.1422,4.314,6921.2179999999900,
4.210778479661670,0.1425890026040790,6.143470272152110,0.1428,4.314,6928.015000000000,
4.2108798506303600,0.14253250016545600,6.145829865811740,0.1428,4.314,6934.796000000000,
4.210812390806150,0.14342522642043500,6.157629307138330,0.1428,4.314,6941.531000000000,
4.21074027171523,0.1425289298029630,6.166928906591630,0.1428,4.314,6948.312000000010,
4.21065452578002,0.14280382472939200,6.175165356374570,0.1428,4.314,6955.046000000000,
4.210609703115870,0.14283881267136800,6.194090642856660,0.1428,4.314,6961.765000000000,
4.210658243290950,0.14259193307707800,6.199993755570470,0.1428,4.314,6968.484000000000,
4.210642889554010,0.1428793801585830,6.214674740527920,0.1428,4.314,6975.202999999990,
4.210568253037820,0.1415168901081530,6.212091216626470,0.1428,4.314,6981.921000000000,
4.2106519119776500,0.1427706723148970,6.2312602819974900,0.1428,4.314,6988.640000000000,
4.210763517613350,0.1422415942833280,6.234772511415920,0.1428,4.314,6995.359000000000,
4.210642792534970,0.14251222578089000,6.254596462762560,0.1428,4.314,7002.077999999990,
4.210733828831220,0.1422641773203180,6.2639030982600800,0.1428,4.314,7008.781000000000,
4.21074211135453,0.1429615860280960,6.267042216163190,0.1428,4.314,7015.515000000000,
4.210661080154840,0.14083815324665200,6.282233590468560,0.1428,4.314,7022.2179999999900,
4.21070514025232,0.14239172509632300,6.2737491477246000,0.1428,4.314,7028.937000000010,
4.210640923573400,0.14258978979631600,6.294269971773540,0.1428,4.314,7035.656000000000,
4.210799838194340,0.1421111345151700,6.294386609053740,0.1428,4.314,7042.375,
4.21084316356224,0.14284058017556600,6.285823859407520,0.1428,4.314,7049.0929999999900,
4.210808257272190,0.14405173289569700,6.247434774980090,0.1428,4.314,7055.812000000010,
4.210891589454500,0.1429774495151910,6.1294166706294600,0.1422,4.314,7062.531000000000,
4.210911203371240,0.1428147333920330,5.971795867988490,0.1422,4.314,7069.25,
4.210923909920990,0.14073715399939500,5.823424394641740,0.1422,4.314,7075.9679999999900,
4.211091808205020,0.14143860954085200,5.683695346190230,0.1422,4.314,7082.734000000000,
4.211140781086470,0.14327756819644300,5.590857084586760,0.1422,4.314,7089.546000000000,
4.2112382706277800,0.14190232741100400,5.5436187617843000,0.1422,4.314,7096.3429999999900,
4.211239396551180,0.14169880291094500,5.473359102007050,0.1417,4.314,7103.077999999990,
4.211272460624840,0.14171934537003300,5.383525924628000,0.1417,4.314,7109.781000000000,
4.211365173733170,0.1414908280822070,5.331598891783720,0.1417,4.314,7116.5,
4.211642960071960,0.14057982276700400,5.252750921076750,0.1411,4.314,7123.2179999999900,
4.211618631891260,0.1405662170720480,5.162339653545290,0.1411,4.314,7129.937000000010,
4.211700668973070,0.14038991278350800,5.104504456669940,0.1411,4.314,7136.671000000000,
4.211865087326120,0.14130950711528100,5.065382097288490,0.1406,4.314,7143.359000000000,
4.2119402785408,0.14068847683618100,4.9848160542842700,0.1406,4.314,7150.077999999990,
4.211969872524530,0.1398707164106300,4.924886660897750,0.1406,4.314,7156.781000000000,
4.212227594691810,0.13961811259756900,4.865546934768080,0.1406,4.314,7163.5,
4.212374797228780,0.13970773880311900,4.8233702286325100,0.14,4.314,7170.202999999990,
4.212235275862970,0.13876605260093200,4.738225001115200,0.14,4.314,7176.906000000000,
4.212588591465750,0.13801384230114900,4.689897052871000,0.14,4.314,7183.625,
4.212663137927250,0.13776345759225300,4.667010764157810,0.1395,4.314,7190.3429999999900,
4.212580623793900,0.1398409008284160,4.587312020477940,0.139,4.314,7197.062000000010,
4.212732636064860,0.1392679181160490,4.522862485041040,0.1395,4.314,7203.765000000000,
4.212854963743470,0.13837212487759000,4.46888637174783,0.139,4.314,7210.4679999999900,
4.213029036353420,0.13856578807770000,4.4073214137740600,0.139,4.314,7217.171000000000,
4.213004706853350,0.13826696326893800,4.354204031557020,0.139,4.314,7223.890000000000,
4.213478209809340,0.13750452635108100,4.298927804790830,0.1384,4.314,7230.625,
4.213576517869150,0.13686021701082800,4.262754690561990,0.1384,4.314,7237.327999999990,
4.210979229806610,0.12118275100846800,4.2848223560575900,0.1215,4.301,7244.031000000000,
4.210704927636840,0.12206869827213500,4.354261334605840,0.1221,4.301,7250.734000000000,
4.21066404686368,0.12177074626113100,4.42733453864854,0.1215,4.301,7257.452999999990,
4.21063334559012,0.12009204559248500,4.489405339333690,0.1221,4.301,7264.156000000000,
4.210606625279210,0.12291688982733900,4.519934518020160,0.1221,4.301,7270.875,
4.210800291751210,0.12141022605582100,4.573567894840740,0.1221,4.301,7277.577999999990,
4.210705243598390,0.12144793950462100,4.601850577042340,0.1221,4.301,7284.296000000000,
4.210779787171070,0.12144054432112800,4.638409597282690,0.1221,4.301,7291.015000000000,
4.210711607018380,0.12083640920845400,4.674874519685020,0.1221,4.301,7297.7179999999900,
4.210662202630400,0.12066428080640700,4.709438437262440,0.1215,4.301,7304.437000000010,
4.210709757618680,0.12040477750554300,4.723557934345660,0.1215,4.301,7311.140000000000,
4.2107316145467600,0.12158951917184900,4.71942383145287,0.1215,4.301,7317.859000000000,
4.210849899252220,0.1202325133555290,4.7515285905037600,0.1215,4.301,7324.609000000000,
4.210826237956670,0.12045668480796300,4.776275639479310,0.1215,4.301,7331.312000000010,
4.211035302385390,0.12133564570794200,4.777938598672100,0.1215,4.301,7338.031000000000,
4.210831418320870,0.12032527471518400,4.779755610986420,0.1215,4.301,7344.734000000000,
4.210995957361480,0.12291572742843200,4.792572306609340,0.1215,4.301,7351.452999999990,
4.211060396317940,0.12074992514372000,4.824888598227440,0.1215,4.301,7358.171000000000,
4.210999649493620,0.12002824738475000,4.84082158782903,0.1215,4.301,7364.875,
4.211070305079480,0.11990242661359500,4.859439053293170,0.1215,4.301,7371.671000000000,
4.211113671765150,0.12080369415193500,4.845780700754640,0.1215,4.301,7378.437000000010,
4.211153363838920,0.12162274222204000,4.8482824130694100,0.1215,4.301,7385.2179999999900,
4.211299186420540,0.12072013536813700,4.8548001687075800,0.121,4.301,7391.9679999999900,
4.211280987885670,0.12228809023586500,4.857523320805410,0.121,4.301,7398.687000000010,
4.211367111596950,0.12035166008727100,4.865978695160670,0.121,4.301,7405.406000000000,
4.211263683945410,0.12152031841979600,4.8768150732146,0.121,4.301,7412.109000000000,
4.2112521792064000,0.12084215273313500,4.886712242258450,0.121,4.301,7418.827999999990,
4.211260901437400,0.12012730839352000,4.897669217208110,0.121,4.301,7425.546000000000,
4.211491028900100,0.12037258246786600,4.918110855152170,0.121,4.301,7432.25,
4.211364001567690,0.12102284074881200,4.937468130316920,0.1204,4.301,7438.952999999990,
4.211606898971100,0.12123654847008000,4.933014817922840,0.121,4.301,7445.656000000000,
4.211458090880770,0.12085051154665900,4.942492108592040,0.121,4.301,7452.390000000000,
4.2115696774843800,0.12088239851411500,4.951104438292750,0.1204,4.301,7459.0929999999900,
4.211653086139940,0.12174936157496000,4.963734524197300,0.121,4.301,7465.796000000000,
4.211835798621590,0.12189076286286400,4.981530219345590,0.1204,4.301,7472.515000000000,
4.211752817533760,0.12015484663973700,4.989737537599800,0.1204,4.301,7479.2179999999900,
4.211690754591830,0.11864480927701300,4.997084249032390,0.1204,4.301,7485.937000000010,
4.211796819855930,0.11847135228901000,4.99768802930339,0.1204,4.301,7492.640000000000,
4.211827608607120,0.12019165498127600,5.018622604007140,0.1204,4.301,7499.3429999999900,
4.211794245260030,0.12042246754959100,5.016640772327590,0.1204,4.301,7506.046000000000,
4.211905851883440,0.11886693670857800,5.025145767858220,0.1199,4.301,7512.75,
4.2120217794092000,0.11876726256248200,5.037930340333600,0.1199,4.301,7519.4679999999900,
4.21184733379977,0.11931880325221000,5.046054922764130,0.1199,4.301,7526.171000000000,
4.212039870029070,0.1183939502084170,5.051874369719780,0.1199,4.301,7532.890000000000,
4.212015243442980,0.11988317891876300,5.087956349302980,0.1199,4.301,7539.609000000000,
4.211952104289360,0.11827666270197100,5.093921572872940,0.1199,4.301,7546.312000000010,
4.211963140248670,0.11895254290230800,5.076944488561880,0.1199,4.301,7553.015000000000,
4.212133252013720,0.11935947440027500,5.09205734885249,0.1199,4.301,7559.7179999999900,
4.212277850442410,0.12031930427391700,5.115115809936940,0.1193,4.301,7566.437000000010,
4.212254747186150,0.11964773267360000,5.126896205930200,0.1199,4.301,7573.140000000000,
4.212294213925830,0.11876568414812700,5.119939963044370,0.1193,4.301,7579.8429999999900,
4.212391547721460,0.11791688029880600,5.134351801421690,0.1188,4.301,7586.546000000000,
4.212381158806350,0.1189940007141790,5.149205724486960,0.1193,4.301,7593.25,
4.21242450009101,0.11978706319457400,5.163954858170420,0.1193,4.301,7599.9679999999900,
4.212331156843560,0.11779508386977500,5.172206998203890,0.1193,4.301,7606.671000000000,
4.212412582625590,0.11939189053756100,5.189808195566110,0.1193,4.301,7613.375,
4.212527149088580,0.11868209911965400,5.209051371721240,0.1188,4.301,7620.077999999990,
4.212426488630040,0.11910798219746400,5.215764774077820,0.1188,4.301,7626.781000000000,
4.212651248570510,0.11849499829212800,5.224382365116730,0.1188,4.301,7633.484000000000,
4.21260381456529,0.11827298937408600,5.236619750924540,0.1188,4.301,7640.187000000010,
4.212706631033770,0.11999535582010900,5.247549093815880,0.1188,4.301,7646.890000000000,
4.2126778251735500,0.11836907667945900,5.261092117214780,0.1188,4.301,7653.577999999990,
4.212645156271930,0.11790993421468000,5.269026772791520,0.1188,4.301,7660.312000000010,
4.212738650550850,0.11840551230622200,5.277526085402870,0.1182,4.301,7667.0,
4.212900929298610,0.1168798933969680,5.279287169475510,0.1182,4.301,7673.702999999990,
4.212789439578270,0.11722619468139400,5.304849981015130,0.1182,4.301,7680.406000000000,
4.212964056597570,0.1192589077827770,5.317000678346310,0.1182,4.301,7687.109000000000,
4.212896425143680,0.11829987100592600,5.321490346211100,0.1182,4.301,7693.812000000010,
4.212913209320780,0.11920094030962000,5.327608195660770,0.1182,4.301,7700.515000000000,
4.213017276558610,0.11749866253532000,5.343944790470340,0.1182,4.301,7707.2179999999900,
4.213041192652360,0.11721988372160000,5.3549973196930600,0.1182,4.301,7713.906000000000,
4.212963883167870,0.1167904438430030,5.361672882063030,0.1177,4.301,7720.609000000000,
